filename,CE_g,CE_by,CE_rg,SC_g,SC_by,SC_rg,animal,name_length
'im_125.jpg',0.001690259,0.001285149,0.000773822,1.105056546,1.161155339,1.40456898,1,12
'im_1250.jpg',0.002603954,0.000941917,0.000331274,0.704643287,0.389853567,0.649454846,1,13
'im_1251.jpg',0.006488495,0.001137677,0.00085167,1.261665124,1.06307466,1.270985395,1,13
'im_1252.jpg',0.005175527,0.000913401,0.000878728,0.873723134,0.698583676,1.07752963,1,13
'im_1253.jpg',0.003829099,4.76E-05,0.000139829,0.660366913,0.220673932,0.74651003,1,13
'im_1254.jpg',0.006269283,0.002375167,0.001595546,1.023189782,1.236945573,1.407934782,1,13
'im_1255.jpg',0.003920532,0.001054115,0.000823168,0.977877869,0.85282376,1.27856098,1,13
'im_1256.jpg',0.005975418,0.001192422,0.001656825,1.340894264,1.194054041,1.535216504,1,13
'im_1257.jpg',0.00630914,0.001302192,0.002378749,0.783818539,0.582549109,0.698830881,1,13
'im_1258.jpg',0.00237782,0.000482057,0.0003776,0.572876423,0.606672695,0.838113316,1,13
'im_1259.jpg',0.002025296,0.000611134,0.000997674,0.738429268,0.404019601,0.851279303,1,13
'im_126.jpg',0.005372163,0.000588872,0.00095683,0.953864625,0.731434187,1.009729803,1,12
'im_1260.jpg',0.007108816,0.002277599,0.00173159,1.248697822,1.332889013,1.573016566,1,13
'im_1261.jpg',0.001450236,0.000425882,0.000357678,0.806292847,0.745116886,1.012750884,1,13
'im_1262.jpg',0.0032418,0.000929591,0.000712415,1.008858685,0.869743004,1.217700489,1,13
'im_1263.jpg',0.003239674,0.000857661,0.000509631,0.856645989,0.868329038,1.127111011,1,13
'im_1264.jpg',0.000138754,7.21E-05,0.000119113,0.682818341,0.629517159,0.733252349,1,13
'im_1265.jpg',0.003876818,0.001177688,0.001404603,0.861956432,0.73291565,0.934799428,1,13
'im_1266.jpg',0.003988556,0.000892878,0.000826563,0.695394108,0.414817201,0.63037264,1,13
'im_1267.jpg',0.004270892,0.000925357,0.000863253,1.218368399,1.187133703,1.660194727,1,13
'im_1268.jpg',0.00395198,0.005092821,0.003931638,1.017396878,1.016684486,1.219430616,1,13
'im_1269.jpg',0.003602897,0.000244006,0.000242518,0.941497132,0.696832779,1.112150123,1,13
'im_127.jpg',0.003010377,0.000312169,0.000353413,0.810368534,0.728510877,1.034606556,1,12
'im_1270.jpg',0.005329719,0.002509152,0.002048496,0.846993671,0.747656462,0.64816125,1,13
'im_1271.jpg',0.008512296,0.001346908,0.001096291,1.2387347,1.105804575,1.438768464,1,13
'im_1272.jpg',0.007276588,0.001133009,0.000837317,1.135796222,0.931734955,1.125612552,1,13
'im_1273.jpg',0.00357661,0.000954522,0.000560311,1.271976758,1.093812536,1.23774375,1,13
'im_1274.jpg',0.004863434,0.000428899,0.000345916,0.790065207,0.657199396,1.061709435,1,13
'im_1275.jpg',0.003568944,0.000643877,0.001967359,0.831449488,0.514642136,1.154660668,1,13
'im_1276.jpg',0.000782102,0.0001452,0.000124149,0.667551458,0.549266278,0.79120118,1,13
'im_1277.jpg',0.004809493,0.000814798,0.000572405,0.928524216,0.605438728,0.895962476,1,13
'im_1278.jpg',0.004135205,0.000719013,0.001108655,0.890384833,0.701551852,1.057987148,1,13
'im_1279.jpg',0.001875288,0.00045462,0.000666552,0.758344107,0.839429277,0.955068091,1,13
'im_128.jpg',0.008405839,0.001025369,0.000983276,1.214011979,1.071116423,1.251744884,1,12
'im_1280.jpg',0.003474146,0.00178569,0.000732429,0.91889006,1.001928964,1.416205295,1,13
'im_1281.jpg',0.002281658,0.000333102,0.000502708,1.104659398,0.829141535,1.069092991,1,13
'im_1282.jpg',0.006742254,0.001172684,0.001444066,1.17887328,1.024963155,1.47825996,1,13
'im_1283.jpg',0.003692193,0.000606005,0.000398465,0.668555112,0.515421581,0.854412904,1,13
'im_1284.jpg',0.003212928,0.000219986,0.000345411,0.938611588,0.692955717,1.214503992,1,13
'im_1285.jpg',0.000886037,0.000568618,0.000486057,0.610924097,0.345101501,0.726915054,1,13
'im_1286.jpg',0.007242917,0.002133716,0.001625912,1.232565305,1.16673791,1.205085722,1,13
'im_1287.jpg',0.001327033,0.000129414,0.000251016,0.959445423,0.685447061,0.953672729,1,13
'im_1288.jpg',0.001460772,0.000319861,0.000394871,1.070852632,0.900904096,1.186869659,1,13
'im_1289.jpg',0.001192345,0.000549208,0.000199533,0.73068184,0.556937898,0.86935567,1,13
'im_129.jpg',0.007755898,0.000341229,0.000237132,0.983132581,0.674715471,1.046267329,1,12
'im_1290.jpg',0.001475432,5.63E-05,0.000180321,0.899160771,0.373636206,0.880128556,1,13
'im_1291.jpg',0.007488379,0.001627264,0.001245811,1.2441828,1.096151603,1.328732229,1,13
'im_1292.jpg',0.004318539,0.000706101,0.001191768,1.178962691,1.035120285,1.34902507,1,13
'im_1293.jpg',0.00362754,0.003207938,0.001710766,0.906415632,1.063525826,1.262849776,1,13
'im_1294.jpg',0.005466444,0.000938023,0.000488795,1.41226409,0.630830739,0.827448232,1,13
'im_1295.jpg',0.008655437,0.001610761,0.001395271,1.067445123,1.054017881,1.256598262,1,13
'im_1296.jpg',0.004944357,0.000275604,0.00037239,1.19962094,0.670346499,1.106171309,1,13
'im_1297.jpg',0.001104105,0.001511248,0.001028652,0.560949544,0.391556975,0.813748453,1,13
'im_1298.jpg',0.014412144,0.003050572,0.005003129,1.629614773,1.235453176,1.116657164,1,13
'im_1299.jpg',0.009819125,0.001087827,0.00106631,1.055021258,0.998664894,1.274585701,1,13
'im_13.jpg',0.002599032,0.00080435,0.000623941,0.80376114,0.660567554,1.005904787,1,11
'im_130.jpg',0.004850855,0.001087661,0.000560068,1.18951804,0.880722963,1.235969931,1,12
'im_1300.jpg',0.007489804,0.002024397,0.001221993,1.246609726,1.182601793,1.476549295,1,13
'im_1301.jpg',0.004072294,0.00075662,0.00028641,0.90332505,0.382760623,0.802755039,1,13
'im_1302.jpg',0.00247531,0.000176909,0.000174802,0.968951834,0.679990133,1.063087666,1,13
'im_1303.jpg',0.002634194,0.00117321,0.001009895,0.642456139,0.408241137,0.616464987,1,13
'im_1304.jpg',0.004080314,0.000884354,0.000374023,1.122562509,0.713814992,1.053807097,1,13
'im_1305.jpg',0.004274217,0.000251194,0.000384924,0.955061493,0.399848079,0.677801476,1,13
'im_1306.jpg',0.005156252,0.000230867,0.000228007,0.929805194,0.328297838,0.890327661,1,13
'im_1307.jpg',0.005135764,0.00107596,0.000520188,1.226289904,1.141571072,1.276113139,1,13
'im_1308.jpg',0.003553209,0.000789331,0.000605689,1.032909392,0.6416478,0.913029934,1,13
'im_1309.jpg',0.002468548,0.006571599,0.008472033,0.759721869,1.183581584,1.316732875,1,13
'im_131.jpg',0.004893618,0.002140666,0.002062542,0.802887853,0.814221598,0.903753661,1,12
'im_1310.jpg',0.003656109,0.00029051,0.000423004,1.120872514,0.678066343,0.927370063,1,13
'im_1311.jpg',0.004279761,0.000390085,0.000264637,0.704092853,0.355082096,0.89834947,1,13
'im_1312.jpg',0.00291701,0.000297013,0.000380503,0.704854007,0.276380634,0.556712976,1,13
'im_1313.jpg',0.004672621,0.001719359,0.001184551,0.918218609,0.745520831,0.618087323,1,13
'im_1314.jpg',0.004484311,0.000264967,0.000182897,1.07048423,0.523237404,0.985491406,1,13
'im_1315.jpg',0.006284578,0.000648009,0.000955297,1.136413993,0.706704379,0.864830578,1,13
'im_1316.jpg',0.003636664,0.000870722,0.001135095,0.748914533,0.696340208,0.767641635,1,13
'im_1317.jpg',0.005983585,0.000861834,0.000500381,0.811123868,0.830148815,1.313553426,1,13
'im_1318.jpg',0.00787498,0.000613575,0.000791333,1.035683406,0.778971753,1.082328968,1,13
'im_1319.jpg',0.002627549,0.000392841,0.000360113,0.706231175,0.634755661,0.982377496,1,13
'im_132.jpg',0.00108362,0.00030663,0.000230062,0.524372088,0.468200469,0.730874013,1,12
'im_1320.jpg',0.005334999,0.000698197,0.000605827,1.144469482,0.948333511,1.258571631,1,13
'im_1321.jpg',0.005591295,0.001606853,0.002688145,1.016769868,0.989562395,0.942583664,1,13
'im_1322.jpg',0.00260587,0.000697329,0.001059725,1.243344211,1.093909788,1.284163768,1,13
'im_1323.jpg',0.003936324,0.000681082,0.000839098,0.987081543,0.905901517,1.113852543,1,13
'im_1324.jpg',0.008980601,0.001392393,0.001168241,1.022384423,0.931778137,1.084614428,1,13
'im_1325.jpg',0.00625449,0.000729944,0.000616152,1.326777318,1.013144846,1.183050652,1,13
'im_1326.jpg',0.005527428,0.002172363,0.001096144,1.39355722,1.329923031,1.539272143,1,13
'im_1327.jpg',0.001707313,0.001281129,0.00098715,0.673739887,0.607245083,0.983424737,1,13
'im_1328.jpg',0.002879798,0.000394381,0.00048278,0.711969888,0.426473932,0.731260429,1,13
'im_1329.jpg',0.004589013,0.000438427,0.001207126,0.856678617,0.643471864,0.940476333,1,13
'im_133.jpg',0.004824102,0.000978115,0.001686352,0.98505239,0.914718583,1.085688887,1,12
'im_1330.jpg',0.004535772,0.00074207,0.000662711,0.948592503,0.926951131,1.241519404,1,13
'im_1331.jpg',0.004316691,0.00052008,0.000675875,1.225605146,0.903659434,1.086779394,1,13
'im_1332.jpg',0.001054705,0.000414983,0.000417674,0.893469034,0.855594243,1.155275615,1,13
'im_1333.jpg',0.006511468,0.000894768,0.000599045,1.304065918,0.815586102,1.080014408,1,13
'im_1334.jpg',0.00563682,0.001168792,0.001126684,0.977309355,0.588677225,0.727462504,1,13
'im_1335.jpg',0.005258345,0.000730304,0.000674026,0.9559286,0.693510661,1.038826398,1,13
'im_1336.jpg',0.002653529,0.00065724,0.000973861,1.170734792,0.915274875,1.055624361,1,13
'im_1337.jpg',0.000426311,0.000192921,0.000403627,0.455065724,0.462900424,0.837529837,1,13
'im_1338.jpg',0.007445244,0.000347609,0.000638178,1.474725104,0.868718669,1.400124288,1,13
'im_1339.jpg',0.009211356,0.001602965,0.001144988,1.513504826,1.209447137,1.351203519,1,13
'im_134.jpg',0.003499983,0.000574466,0.000355812,1.107829552,0.945536658,1.32033344,1,12
'im_1340.jpg',0.004947163,0.001213407,0.001727239,0.990281203,0.87206123,1.002334965,1,13
'im_1341.jpg',0.006052909,0.000714456,0.000695211,1.046941873,0.667946847,0.878156205,1,13
'im_1342.jpg',0.002300551,0.000446752,0.000513385,0.632278938,0.633955448,0.871686024,1,13
'im_1343.jpg',0.001393512,0.000260314,0.000269781,0.588185349,0.417581428,0.445557406,1,13
'im_1344.jpg',0.001902047,0.000323358,0.000270018,0.780810005,0.378531567,0.663749767,1,13
'im_1345.jpg',0.005574584,0.002961599,0.001606561,1.055280648,0.926502888,1.03251715,1,13
'im_1346.jpg',0.00248876,0.001208692,0.000896353,0.567584783,0.428712706,0.711817919,1,13
'im_1347.jpg',0.005576272,0.000876905,0.00093659,0.937549343,0.518693772,1.075856863,1,13
'im_1348.jpg',0.00356721,0.000925172,0.000821747,0.983048118,0.974386472,1.148376716,1,13
'im_1349.jpg',0.00163778,0.000440502,0.000225823,0.900252586,0.594644142,0.788039916,1,13
'im_135.jpg',0.005896981,0.000547863,0.000488099,0.848211467,0.728289472,1.02094234,1,12
'im_1350.jpg',0.005218297,0.000969348,0.000682085,1.242688527,0.993076842,1.299445802,1,13
'im_1351.jpg',0.003446483,0.000800914,0.000475182,0.350783757,0.778775767,0.652309843,1,13
'im_1352.jpg',0.005663578,0.001482946,0.001428948,0.981042399,0.666484184,0.923347845,1,13
'im_1353.jpg',0.004575441,0.002028553,0.00230457,0.818553709,0.7548717,0.760550756,1,13
'im_1354.jpg',0.002649501,0.000407177,0.000358087,0.962890257,0.898224294,1.202777688,1,13
'im_1355.jpg',0.001798816,0.000604203,0.000696343,0.739493584,0.634254075,0.993348324,1,13
'im_1356.jpg',0.005315963,0.00121583,0.000762009,1.150561401,1.054538784,1.394070857,1,13
'im_1357.jpg',0.005808349,0.001530932,0.000833043,0.806675005,0.828763205,0.926351177,1,13
'im_1358.jpg',0.007443531,0.002447987,0.002021995,1.539425532,1.26365691,1.457445866,1,13
'im_1359.jpg',0.006580374,0.001883569,0.000913742,0.84820364,0.847962189,0.972688895,1,13
'im_136.jpg',0.001676032,0.000126664,0.00018813,0.808474166,0.478278279,0.947688702,1,12
'im_1360.jpg',0.00507127,0.00157372,0.001080804,0.847926002,0.83049893,0.977194462,1,13
'im_1361.jpg',0.004381705,0.000194852,0.000250631,1.036834217,0.903613782,1.241309115,1,13
'im_1362.jpg',0.006376464,0.001259266,0.000724727,0.981259017,0.547896263,1.071177813,1,13
'im_1363.jpg',0.003723686,0.001790061,0.002032938,0.732114088,0.668523725,0.911545082,1,13
'im_1364.jpg',0.003930556,0.000108654,0.000199597,1.193929747,0.620639284,1.008720112,1,13
'im_1365.jpg',0.000664733,0.000277404,0.000127847,0.835642918,0.462624953,0.828935264,1,13
'im_1366.jpg',0.00286915,0.000434415,0.00044429,0.553536181,0.400599234,0.718545019,1,13
'im_1367.jpg',0.003993689,0.000791086,0.000715178,0.90115398,0.704053221,1.100006636,1,13
'im_1368.jpg',0.012786672,0.002403983,0.001971919,1.595773295,1.280579746,1.394948045,1,13
'im_1369.jpg',0.014307399,0.002041844,0.001517385,1.916722463,1.465418762,1.648838008,1,13
'im_137.jpg',0.006606828,0.001206907,0.000970877,1.573425512,1.20225033,1.458073724,1,12
'im_1370.jpg',0.001758959,0.000782485,0.000482205,0.888450015,0.948108779,1.341227849,1,13
'im_1371.jpg',0.001392824,0.000144849,0.000154144,0.615247548,0.276568808,0.769103246,1,13
'im_1372.jpg',0.004576511,0.000681259,0.00075716,1.152700835,0.920341977,1.271449553,1,13
'im_1373.jpg',0.007264481,0.001382026,0.001955395,1.125721483,0.869289707,1.193311992,1,13
'im_1374.jpg',0.004453117,0.001461011,0.000656545,0.890761796,0.948759278,1.041411051,1,13
'im_1375.jpg',0.012202193,0.001977473,0.00185074,1.401409978,1.15744612,1.521897402,1,13
'im_1376.jpg',0.005747767,0.000761611,0.000529374,0.966077042,0.612522268,0.937890031,1,13
'im_1377.jpg',0.003828174,0.000776302,0.000942113,0.897578413,0.626875762,0.78882335,1,13
'im_1378.jpg',0.00049778,0.000245722,0.00032293,0.527966038,0.702457639,0.709911681,1,13
'im_1379.jpg',0.003287154,0.000468221,0.000332309,0.68651549,0.512658898,0.731444012,1,13
'im_138.jpg',0.0045992,0.000968661,0.000968407,1.084226548,0.879135593,1.145823608,1,12
'im_1380.jpg',0.003894495,0.000435616,0.000379338,1.010155376,0.730418907,0.913394372,1,13
'im_1381.jpg',0.005624913,0.000387454,0.000539867,0.975989168,0.831769718,1.206789771,1,13
'im_1382.jpg',0.000462148,6.73E-05,0.000279092,0.644771562,0.339085817,0.824027114,1,13
'im_1383.jpg',0.005091452,0.001034288,0.000862285,1.316889437,0.930512513,1.013800544,1,13
'im_1384.jpg',0.005207755,0.000640668,0.000501382,1.320741461,0.99430415,1.422508741,1,13
'im_1385.jpg',0.005384102,0.00036344,0.000249479,0.541715267,0.351883419,0.605576188,1,13
'im_1386.jpg',0.003576287,0.000920884,0.000483273,1.16798809,1.188691346,1.290790963,1,13
'im_1387.jpg',0.002456983,0.000369869,0.000374735,0.858324157,0.686811563,0.845565389,1,13
'im_1388.jpg',0.001335031,0.000463489,0.000377129,0.511079049,0.556538917,0.78737614,1,13
'im_1389.jpg',0.002779254,0.000458178,0.000418317,0.553409116,0.357026765,0.766571989,1,13
'im_139.jpg',0.003080023,0.000532815,0.0006135,0.925386792,0.445528509,0.879720686,1,12
'im_1390.jpg',0.007437178,0.00217711,0.002511611,0.971430333,0.782530243,0.89766867,1,13
'im_1391.jpg',0.006099427,0.002805287,0.002123913,1.269892871,1.458134049,1.248417059,1,13
'im_1392.jpg',0.008380275,0.000731788,0.000716595,1.291796666,0.891536966,1.305591604,1,13
'im_1393.jpg',0.003260098,0.000745314,0.00062405,1.381134324,1.334965294,1.555582176,1,13
'im_1394.jpg',0.005391645,0.000647717,0.000663422,0.999956774,0.719832279,1.007635458,1,13
'im_1395.jpg',0.002686154,0.000362686,0.000335902,0.8363945,0.508611738,0.949782309,1,13
'im_1396.jpg',0.007695471,0.003929617,0.002196525,1.046431716,0.838691785,0.985840835,1,13
'im_1397.jpg',0.003152203,0.000785958,0.000495029,0.914811882,0.835855469,1.311549797,1,13
'im_1398.jpg',0.005073651,0.00077133,0.000784964,1.363278956,1.037467913,1.103244095,1,13
'im_1399.jpg',0.008643305,0.001285946,0.000958838,1.159585795,0.940643683,1.294247372,1,13
'im_14.jpg',0.000243652,0.000840915,0.000513931,0.456706123,0.403617469,0.564014363,1,11
'im_140.jpg',0.005963792,0.000828905,0.000666198,1.09713006,0.809864184,1.16914975,1,12
'im_1400.jpg',0.001707616,0.000126758,0.000260389,0.877396325,0.799893675,1.054945797,1,13
'im_1401.jpg',0.006676359,0.000591228,0.000818764,0.984768251,0.725012032,1.066959063,0,13
'im_1402.jpg',0.008560023,0.002625081,0.001336848,0.951468839,0.488357852,0.563301188,0,13
'im_1403.jpg',0.005119055,0.000627713,0.000694517,0.751541659,0.476912751,0.741897577,0,13
'im_1404.jpg',0.005534561,0.000498652,0.000812868,0.92311027,0.597794978,0.837083728,0,13
'im_1405.jpg',0.002857566,0.000847433,0.002644305,0.633798529,0.343704163,0.416761254,0,13
'im_1406.jpg',0.00561084,0.000353045,0.000504266,0.873957186,0.492309873,0.659619015,0,13
'im_1407.jpg',0.003607307,0.001186933,0.001383664,0.940973087,0.782464697,0.926742496,0,13
'im_1408.jpg',0.011342841,0.002664032,0.002893297,0.839377028,0.598896084,0.774602207,0,13
'im_1409.jpg',0.002734962,0.001284,0.000888487,1.052392595,0.848321578,1.065196245,0,13
'im_141.jpg',0.00364549,0.00024098,0.000347553,1.118876973,0.718036753,1.067858269,1,12
'im_1410.jpg',0.004067246,0.002496887,0.00291684,0.845083563,0.546673187,0.993550423,0,13
'im_1411.jpg',0.009098795,0.003195911,0.001664132,1.319977752,1.422524283,1.525244383,0,13
'im_1412.jpg',0.005222134,0.004648447,0.001657726,1.098711199,0.343619115,0.545481311,0,13
'im_1413.jpg',0.008717305,0.002970592,0.002093201,1.291788443,1.059034123,1.206092255,0,13
'im_1414.jpg',0.003398236,0.003585837,0.002157236,0.926367344,0.897841249,0.908758859,0,13
'im_1415.jpg',0.012394001,0.001676043,0.001037186,1.186301659,0.945090545,1.031753142,0,13
'im_1416.jpg',0.002126663,0.000690601,0.000400768,0.845583667,0.690009287,0.826838809,0,13
'im_1417.jpg',0.005688221,0.000618952,0.000979393,0.985660833,0.432227755,0.753366119,0,13
'im_1418.jpg',0.003259375,0.000426485,0.000716551,0.920321941,0.462476631,0.743812732,0,13
'im_1419.jpg',0.003495256,0.001281521,0.003054835,1.124737379,0.815444301,0.990284834,0,13
'im_142.jpg',0.000714035,0.000505356,0.000513245,0.891902956,1.026430417,1.291088731,1,12
'im_1420.jpg',0.007398195,0.001599524,0.001089259,1.295575544,0.911850061,0.917395934,0,13
'im_1421.jpg',0.003481221,0.000525535,0.000401356,1.080225925,0.687756213,0.953457489,0,13
'im_1422.jpg',0.008429625,0.002772342,0.00185234,0.845489118,0.865621271,0.868355703,0,13
'im_1423.jpg',0.001260174,0.001010439,0.002686674,0.811240199,0.748263441,0.867238481,0,13
'im_1424.jpg',0.002448671,0.000249616,0.00025131,0.806778072,0.591397919,0.688066979,0,13
'im_1425.jpg',0.004919381,0.000520069,0.00059143,0.917583621,0.352514917,0.658119963,0,13
'im_1426.jpg',0.006751283,0.002360812,0.000726807,1.044074092,0.477487285,0.703121625,0,13
'im_1427.jpg',0.00160361,0.000723249,0.001523316,0.789116133,0.426925053,0.761924946,0,13
'im_1428.jpg',0.009571271,0.001465413,0.001225121,1.017587079,0.891920125,1.112969808,0,13
'im_1429.jpg',0.004932031,0.001005854,0.001229915,0.949521864,0.672698964,0.828472024,0,13
'im_143.jpg',0.002090477,0.000822616,0.000478919,0.641082402,0.4786309,0.8311439,1,12
'im_1430.jpg',0.010312121,0.001299811,0.0012865,1.337447151,0.64589367,0.887705424,0,13
'im_1431.jpg',0.009994127,0.002185865,0.001736794,1.000391333,0.458566544,0.567759157,0,13
'im_1432.jpg',0.008595517,0.001474885,0.000918483,0.686675011,0.583271049,0.680403996,0,13
'im_1433.jpg',0.005390293,0.000275158,0.000235777,1.228816648,0.580363014,0.909513497,0,13
'im_1434.jpg',0.004874384,0.00151606,0.00213165,0.63367212,0.752949644,0.854733066,0,13
'im_1435.jpg',0.005805292,0.002768828,0.005063397,0.867430082,0.766992892,1.041111533,0,13
'im_1436.jpg',0.008893596,0.000450963,0.000697827,0.948070681,0.423608056,0.769853201,0,13
'im_1437.jpg',0.004817844,0.002541565,0.00065828,0.655426196,0.495292821,0.646362838,0,13
'im_1438.jpg',0.012686132,0.001783561,0.002024356,1.05849815,0.707864882,0.673200141,0,13
'im_1439.jpg',0.00908031,0.000818188,0.001034272,0.731538353,0.352951102,0.543126886,0,13
'im_144.jpg',0.012145644,0.001647006,0.000922847,1.62843878,1.301761995,1.439247215,1,12
'im_1440.jpg',0.002752949,0.001254352,0.001281408,0.741921826,0.622213297,0.728663117,0,13
'im_1441.jpg',0.00719833,0.002354636,0.000923162,0.945104856,0.552729279,0.828101877,0,13
'im_1442.jpg',0.005735442,0.00011231,0.000268041,0.870760771,0.416888948,0.764053586,0,13
'im_1443.jpg',0.002452077,0.000922772,0.00062609,0.709918726,0.603484698,0.516311974,0,13
